Var;Sum
prob_PB;[92.0845 52.9236 44.8213]
prob_PD_gol;[93.2592 47.3879 49.2035]
prob_PD_gol_FinC_RB;[90.8991 47.8867 51.0833]
prob_PD_gol_Fina_RB;[94.5644 47.0651 48.2105]
prob_PD_gol_FinC;[91.51   47.8044 50.5535]
prob_PD_gol_Fina;[95.0862 46.989  47.7618]
prob_DC;[88.2448 45.8512 55.7517]
prob_binpo_log;[98.4196 41.1307 49.968 ]
prob_binpo_p;[87.2908 48.7464 53.8792]
prob_PB_placar;16.079
prob_PD_gol_placar;15.965598024718721
prob_PD_gol_FinC_placar;15.972138252411208
prob_PD_gol_Fina_placar;16.019296331367883
prob_DC_placar;15.042074665698438
prob_binpo_log_placar;14.093495823779083
prob_binpo_p_placar;15.945852942122327
Defi_PB;112.67087498000004
RPS_PB;38.575828520000016
Defi_PD_gol;112.74716844
RPS_PD_gol;38.89568268500001
Defi_PD_gol_FinC_RB;113.19053321
RPS_PD_gol_FinC_RB;39.11401452
Defi_PD_gol_Fina_RB;112.20482697999996
RPS_PD_gol_Fina_RB;38.65431781500001
Defi_PD_gol_FinC;113.04623643000005
RPS_PD_gol_FinC;39.03374205500002
Defi_PD_gol_Fina;112.14501830000005
RPS_PD_gol_Fina;38.61044006000003
Defi_DC;113.12332652999997
RPS_DC;39.12775175500004
Defi_binpo_log;116.38439829000001
RPS_binpo_log;40.77939536000001
Defi_binpo_p;110.93244139999999
RPS_binpo_p;38.15017489999998
Defi_palp_br;115.04802379999988
RPS_palp_br;40.06368815000006
